Num,Distribuidor,IMEI,Alias,Marca,Modelo,Ciudad,Latitud,Longitud,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
8677,TEPSA,866392061521443,ALTENOS - S306683M,NEW HOLLAND AG,,0,19.1973201,-97.5198028,9,10,21,40,64,58,10,41,36,34,22,36
8678,TEPSA,866392069006728,ALTENOS - S402898M,NEW HOLLAND AG,,0,18.8843738,-97.7826741,75,54,46,46,59,39,46,51,44,49,65,42
8679,TEPSA,866392061435982,HFJ184474-610387,CASE IH,,0,20.107597,-99.3387838,39,13,106,95,0,9,0,28,16,23,17,33
8680,TEPSA,862407060155672,HFJ185300-632355,CASE IH,,0,19.1064685,-98.3632268,91,95,90,91,98,97,94,68,49,84,48,63
8681,TEPSA,353738102835889,LA PROVIDENCIA - TEPSA,NEW HOLLAND AG,,0,19.3580085,-97.9397696,51,51,108,115,128,126,87,47,41,90,118,28
8682,TEPSA,353738103062426,S508009M-8095791,NEW HOLLAND AG,,0,28.4504453,-105.4016045,10,28,39,51,50,186,121,110,51,25,3,0
8683,TEPSA,866016064388712,TEPSA - 866016064388712,CASE IH,,0,18.8428856,-97.5570188,6,2,9,41,16,17,25,24,9,13,5,6
8684,TEPSA,866392066780630,TEPSA - 866392066780630,NEW HOLLAND AG,,0,18.8767356,-97.4426673,25,20,0,9,43,19,13,19,17,0,1,0
8685,TEPSA,860092059765392,TEPSA - 4100064M,NEW HOLLAND AG,,0,19.6393643,-97.2722563,155,147,108,114,21,48,81,44,31,19,3,17
8686,TEPSA,866392061507681,TEPSA - 4100137M-001938124,NEW HOLLAND AG,,0,19.643106,-97.2797875,81,95,83,113,49,41,87,94,38,28,35,67
8687,TEPSA,866392061672808,TEPSA - 4100138M,NEW HOLLAND AG,,0,19.637874,-97.2727495,38,55,48,53,80,53,85,84,24,3,11,0
8688,TEPSA,866392061513341,TEPSA - 4100161M,NEW HOLLAND AG,,0,19.7050921,-97.553538,40,57,22,0,0,43,90,8,5,2,32,41
8689,TEPSA,866392061513275,TEPSA - 4100170M,NEW HOLLAND AG,,0,19.6393535,-97.281285,72,125,51,50,122,83,51,13,27,9,61,27
8690,TEPSA,353738103055354,TEPSA - 4100221M,NEW HOLLAND AG,,0,19.8060408,-97.5317596,122,84,3,1,3,39,79,13,16,22,6,10
8691,TEPSA,353738103049654,TEPSA - 4100223M,NEW HOLLAND AG,,0,19.337812,-97.5355441,0,11,74,36,39,36,16,10,2,0,0,0
8692,TEPSA,353738103097455,TEPSA - 4100224M,NEW HOLLAND AG,,0,19.1194643,-97.7888248,5,0,0,0,0,0,0,0,0,0,0,0
8693,TEPSA,866392067815666,TEPSA - 4100259M,NEW HOLLAND AG,,0,19.6339408,-98.2759985,44,44,5,4,36,21,60,24,12,24,93,58
8694,TEPSA,866392061492702,TEPSA - 4100323M,NEW HOLLAND AG,,0,19.6341591,-98.275895,52,33,21,15,21,45,24,12,0,0,8,0
8695,TEPSA,866392061493494,TEPSA - 4100343M,NEW HOLLAND AG,,0,18.9483833,-97.2890695,1,3,0,0,0,0,0,1,1,0,75,36
8696,TEPSA,356052100934877,TEPSA - 5800400M,NEW HOLLAND AG,,0,19.29418,-98.5274365,19,26,8,5,15,25,27,6,16,8,22,48
8697,TEPSA,356052106819098,TEPSA - 5800408M,NEW HOLLAND AG,,0,19.0140678,-97.6868925,27,10,8,27,0,15,20,8,35,32,8,14
8698,TEPSA,353738102868799,TEPSA - 5800410M,NEW HOLLAND AG,,0,18.3362495,-97.2707005,158,136,137,108,99,14,85,120,144,125,119,76
8699,TEPSA,353738102825294,TEPSA - 5800431M,NEW HOLLAND AG,,0,18.7501901,-97.6643585,166,134,172,119,184,47,43,10,10,13,76,60
8700,TEPSA,356052106807978,TEPSA - 5800434M,NEW HOLLAND AG,,0,18.8875156,-97.8255785,44,34,102,24,33,3,3,16,9,2,11,27
8701,TEPSA,353738102912324,TEPSA - 5800468M,NEW HOLLAND AG,,0,18.8914448,-97.4906388,32,54,14,29,24,24,16,36,20,20,2,12
8702,TEPSA,353738102963061,TEPSA - 5800476M,NEW HOLLAND AG,,0,18.9354863,-97.8970358,0,0,0,1,6,15,18,1,0,4,10,0
8703,TEPSA,353738102963087,TEPSA - 5800480M,NEW HOLLAND AG,,0,18.2106281,-97.4067956,0,0,0,0,0,0,1,0,0,0,0,0
8704,TEPSA,353738101284212,TEPSA - 5800620M,NEW HOLLAND AG,,0,18.847539,-97.5843743,14,9,24,10,48,3,17,7,15,9,12,22
8705,TEPSA,353738101280988,TEPSA - 5800622M,NEW HOLLAND AG,,0,18.8965543,-98.518158,26,17,9,31,79,37,33,2,9,0,4,30
8706,TEPSA,353738101280541,TEPSA - 5800623M,NEW HOLLAND AG,,0,18.9582941,-98.4239656,155,102,119,125,172,87,120,63,26,5,40,7
8707,TEPSA,353738101221651,TEPSA - 5800667M,NEW HOLLAND AG,,Tepetitla de LardizÃ¡bal,19.2113921,-98.3823578,25,0,0,28,42,38,21,0,1,108,5,4
8708,TEPSA,353738103088736,TEPSA - 5800728M,NEW HOLLAND AG,,0,18.9130716,-97.2980505,45,60,86,66,85,77,114,46,53,84,111,99
8709,TEPSA,353738103049290,TEPSA - 5800730M,NEW HOLLAND AG,,0,17.4811528,-94.9249673,122,31,20,16,6,15,34,0,0,0,0,0
8710,TEPSA,353738103041107,TEPSA - 5800747M,NEW HOLLAND AG,,0,19.0430371,-98.8664845,0,0,0,0,0,0,0,0,0,27,0,0
8711,TEPSA,353738102943998,TEPSA - 5800875M,NEW HOLLAND AG,,0,19.4560041,-97.6225265,20,48,43,12,128,30,50,74,10,0,105,39
8712,TEPSA,353738103075816,TEPSA - 5800882M,NEW HOLLAND AG,,0,19.3437688,-97.2690205,81,40,98,73,79,96,59,85,80,68,39,54
8713,TEPSA,353738103070429,TEPSA - 5800885M,NEW HOLLAND AG,,0,18.6443638,-96.269021,45,15,46,57,57,62,59,62,71,64,18,4
8714,TEPSA,353738103043038,TEPSA - 5800929M,NEW HOLLAND AG,,0,18.9817718,-98.449048,2,0,0,0,0,7,7,2,2,3,0,0
8715,TEPSA,353738103199707,TEPSA - 5800933M,NEW HOLLAND AG,,0,19.245157,-97.4950638,79,61,47,91,100,77,40,41,46,13,16,37
8716,TEPSA,353738101274031,TEPSA - 5800934M,NEW HOLLAND AG,,0,19.2159693,-97.8250108,121,39,50,57,89,78,98,8,5,19,47,24
8717,TEPSA,353738101273157,TEPSA - 5800998M,NEW HOLLAND AG,,0,18.9659711,-97.8097688,38,0,11,0,13,0,0,0,1,17,19,3
8718,TEPSA,865640063437724,TEPSA - 5801009M,NEW HOLLAND AG,,0,19.6137391,-97.6541358,48,16,17,13,5,44,70,0,0,8,21,4
8719,TEPSA,865640063434465,TEPSA - 5801011M,NEW HOLLAND AG,,0,18.2272173,-95.6890681,123,0,92,140,88,6,8,8,1,1,24,102
8720,TEPSA,865640063409285,TEPSA - 5801022M,NEW HOLLAND AG,,0,19.3017535,-98.348327,1,3,27,32,52,29,10,12,13,39,19,30
8721,TEPSA,865640063393091,TEPSA - 5801030M,NEW HOLLAND AG,,0,20.0704746,-97.1514148,150,124,81,0,23,61,31,107,91,12,0,0
8722,TEPSA,865640063365297,TEPSA - 5801031M,NEW HOLLAND AG,,0,20.0884491,-97.1525741,135,105,87,95,128,59,63,22,0,97,66,77
8723,TEPSA,860092059812004,TEPSA - 5801040M,NEW HOLLAND AG,,0,19.6986458,-97.5302795,81,21,12,26,7,13,17,1,31,41,34,5
8724,TEPSA,860092059697751,TEPSA - 5801044M,NEW HOLLAND AG,,0,19.8189483,-97.5072135,81,35,25,0,16,39,34,48,40,69,15,3
8725,TEPSA,860092059729398,TEPSA - 5801051M,NEW HOLLAND AG,,0,18.905062,-97.459211,0,0,25,0,6,5,0,0,16,8,0,1
8726,TEPSA,860092059700969,TEPSA - 5801059M,NEW HOLLAND AG,,0,18.834359,-97.5749565,18,17,26,43,3,35,44,30,42,27,9,21
8727,TEPSA,866392061611111,TEPSA - 5801161M,NEW HOLLAND AG,,0,19.3492585,-98.4612208,153,99,78,85,117,110,152,38,17,52,108,55
8728,TEPSA,866392061514612,TEPSA - 5801168M,NEW HOLLAND AG,,0,18.9445626,-97.9234413,28,0,0,0,0,1,1,0,3,29,18,12
8729,TEPSA,866392061557546,TEPSA - 5801170M,NEW HOLLAND AG,,0,20.0904965,-97.1446023,140,87,83,115,0,0,0,0,0,0,0,0
8730,TEPSA,866392061518506,TEPSA - 5801173M,NEW HOLLAND AG,,0,20.0799956,-97.1386206,81,94,76,103,36,10,99,100,96,112,73,0
8731,TEPSA,866392061479915,TEPSA - 5801174M,NEW HOLLAND AG,,0,20.0849001,-97.1431913,158,121,104,120,5,11,128,124,108,98,31,77
8732,TEPSA,866392067974323,TEPSA - 5801277M,NEW HOLLAND AG,,0,18.5089065,-96.3693378,183,123,95,53,106,84,47,59,46,107,75,10
8733,TEPSA,353738103073225,TEPSA - 5801281M,NEW HOLLAND AG,,0,18.9002876,-97.3170403,51,29,3,1,6,26,18,0,1,3,17,8
8734,TEPSA,866392061550004,TEPSA - 5801283M,NEW HOLLAND AG,,0,18.8839293,-98.35355,76,24,20,22,45,17,32,26,5,23,23,26
8735,TEPSA,866392061681338,TEPSA - 5801285M,NEW HOLLAND AG,,0,18.8819008,-97.6253978,67,17,0,10,72,56,27,28,49,34,29,9
8736,TEPSA,866392067844898,TEPSA - 5801287M,NEW HOLLAND AG,,0,18.9776326,-98.3974475,19,11,18,40,52,27,24,13,7,27,13,8
8737,TEPSA,866392061437491,TEPSA - 5801290M,NEW HOLLAND AG,,0,21.4577391,-97.678758,78,60,59,70,77,49,37,84,7,54,41,13
8738,TEPSA,866392061557280,TEPSA - 5801291M,NEW HOLLAND AG,,0,18.7528448,-97.6558035,0,0,0,0,0,0,0,0,2,0,0,0
8739,TEPSA,866392067905889,TEPSA - 5801292M,NEW HOLLAND AG,,0,19.0518711,-98.4239408,73,49,12,43,40,41,34,53,24,35,16,9
8740,TEPSA,866392067805634,TEPSA - 5801295M,NEW HOLLAND AG,,0,19.2461215,-97.5427651,10,32,3,8,34,30,64,66,56,28,12,10
8741,TEPSA,866392061534628,TEPSA - 5801298M,NEW HOLLAND AG,,0,18.9579675,-97.6553795,6,0,23,16,14,27,12,16,21,23,5,8
8742,TEPSA,353738103047120,TEPSA - 5801323M,NEW HOLLAND AG,,0,19.2455143,-97.5534313,142,33,26,19,16,44,111,59,17,35,21,36
8743,TEPSA,866392068990070,TEPSA - 5801352M,NEW HOLLAND AG,,0,18.9063598,-97.5059673,17,53,36,18,56,20,24,20,60,29,0,9
8744,TEPSA,866392069019010,TEPSA - 5801353M,NEW HOLLAND AG,,0,18.9012658,-97.3201311,34,8,12,23,50,55,42,5,15,57,31,63
8745,TEPSA,862407060152349,TEPSA - 862407060152349,NEW HOLLAND AG,,0,19.5081533,-97.3289863,3,24,3,113,116,94,31,20,11,25,23,0
8746,TEPSA,862407060159625,TEPSA - 862407060159625,NEW HOLLAND AG,,0,19.1302055,-97.932315,17,1,2,100,133,103,63,8,2,0,74,11
8747,TEPSA,862407060161548,TEPSA - 862407060161548,NEW HOLLAND AG,,0,18.858028,-97.5778448,0,0,1,0,0,0,0,0,0,0,0,0
8748,TEPSA,862407060161803,TEPSA - 862407060161803,NEW HOLLAND AG,,0,15.3401868,-92.9425626,23,17,10,22,24,20,26,13,4,7,8,18
8749,TEPSA,862407060171612,TEPSA - 862407060171612,NEW HOLLAND AG,,0,18.1238318,-95.976371,56,86,54,22,28,22,19,23,51,28,43,98
8750,TEPSA,866016064388563,TEPSA - 866016064388563,NEW HOLLAND AG,,0,19.3077668,-97.4134403,127,59,54,41,8,3,11,117,6,0,1,0
8751,TEPSA,866016064462616,TEPSA - 866016064462616,CASE IH,,0,19.7789011,-97.5817931,162,126,29,19,14,28,46,0,4,53,49,64
8752,TEPSA,866016064473530,TEPSA - 866016064473530,NEW HOLLAND AG,,0,18.9366783,-97.2477953,35,45,31,29,19,46,14,27,26,43,44,29
8753,TEPSA,866016064520363,TEPSA - 866016064520363,NEW HOLLAND AG,,0,18.8870678,-97.6205326,6,49,42,79,60,64,133,36,21,98,48,18
8754,TEPSA,866016064579054,TEPSA - 866016064579054,NEW HOLLAND AG,,0,19.0523771,-97.352475,13,29,20,2,11,9,5,5,5,25,37,5
8755,TEPSA,866392061455667,TEPSA - 866392061455667,NEW HOLLAND AG,,0,19.3008873,-97.3730228,204,160,76,115,152,132,89,140,59,91,14,65
8756,TEPSA,866392061513283,TEPSA - 866392061513283,NEW HOLLAND AG,,0,19.5158466,-98.2547811,7,29,8,60,57,85,15,1,1,8,41,34
8757,TEPSA,866392061557264,TEPSA - 866392061557264,NEW HOLLAND AG,,0,18.4340151,-95.8227225,15,39,44,57,0,0,0,0,0,0,0,0
8758,TEPSA,866392063316867,TEPSA - 866392063316867,NEW HOLLAND AG,,0,18.329048,-98.6270715,49,53,50,39,41,45,79,14,27,1,0,13
8759,TEPSA,866392065085429,TEPSA - 866392065085429,NEW HOLLAND AG,,0,18.8576358,-97.92015,159,175,164,136,98,66,113,79,35,82,71,38
8760,TEPSA,866392066776398,TEPSA - 866392066776398,NEW HOLLAND AG,,0,19.2462031,-97.5428391,0,0,0,2,2,0,0,0,0,1,2,29
8761,TEPSA,866392066778444,TEPSA - 866392066778444,NEW HOLLAND AG,,0,19.6610461,-97.296861,138,126,78,6,6,24,5,6,32,51,26,43
8762,TEPSA,866392066780655,TEPSA - 866392066780655,NEW HOLLAND AG,,0,19.35444,-97.3629861,0,0,97,24,19,38,22,96,34,4,27,8
8763,TEPSA,866392066780689,TEPSA - 866392066780689,NEW HOLLAND AG,,0,19.4088205,-97.6367806,63,124,76,68,57,36,29,53,103,38,25,11
8764,TEPSA,866392066780747,TEPSA - 866392066780747,NEW HOLLAND AG,,0,19.120704,-98.3679795,20,34,26,3,0,39,8,44,13,52,10,12
8765,TEPSA,866392066780770,TEPSA - 866392066780770,NEW HOLLAND AG,,0,18.8934583,-97.65535,1,0,0,0,0,0,0,0,1,0,0,0
8766,TEPSA,866392066780903,TEPSA - 866392066780903,NEW HOLLAND AG,,0,18.9043823,-97.2778666,0,5,27,23,8,32,20,5,21,13,24,11
8767,TEPSA,866392066781034,TEPSA - 866392066781034,NEW HOLLAND AG,,0,19.256645,-97.5645241,0,12,63,69,36,44,44,69,67,31,25,50
8768,TEPSA,866392066781182,TEPSA - 866392066781182,NEW HOLLAND AG,,0,18.2745781,-95.643855,142,156,152,113,143,15,30,39,13,15,25,96
8769,TEPSA,866392066781406,TEPSA - 866392066781406,NEW HOLLAND AG,,0,19.1960438,-97.55577,107,139,80,107,121,86,89,85,63,70,96,91
8770,TEPSA,866392066784970,TEPSA - 866392066784970,NEW HOLLAND AG,,0,18.9045241,-97.6015385,0,0,90,31,2,156,86,80,73,23,0,43
8771,TEPSA,866392066799796,TEPSA - 866392066799796,NEW HOLLAND AG,,0,19.408794,-97.6368155,62,126,84,78,71,43,30,62,68,52,49,5
8772,TEPSA,866392066800172,TEPSA - 866392066800172,NEW HOLLAND AG,,0,18.317702,-96.1051613,0,3,95,17,9,10,101,76,91,62,46,33
8773,TEPSA,866392066812433,TEPSA - 866392066812433,NEW HOLLAND AG,,0,19.3615881,-97.3939748,10,55,37,62,33,46,41,10,0,0,0,0
8774,TEPSA,866392066817010,TEPSA - 866392066817010,NEW HOLLAND AG,,0,19.1349663,-97.3167276,9,26,48,57,60,0,0,0,0,0,0,0
8775,TEPSA,866392066817283,TEPSA - 866392066817283,NEW HOLLAND AG,,0,19.1417095,-97.464626,0,0,0,0,0,0,0,0,0,0,0,0
8776,TEPSA,866392066818026,TEPSA - 866392066818026,NEW HOLLAND AG,,0,22.0603185,-101.5481125,0,1,1,0,0,0,1,4,1,1,5,0
8777,TEPSA,866392066818042,TEPSA - 866392066818042,NEW HOLLAND AG,,0,18.94028,-97.6383353,235,171,201,207,88,0,0,0,0,0,0,0
8778,TEPSA,866392066854484,TEPSA - 866392066854484,NEW HOLLAND AG,,0,18.939329,-97.6805118,50,20,24,37,14,8,3,3,23,25,20,28
8779,TEPSA,866392066856281,TEPSA - 866392066856281,NEW HOLLAND AG,,0,19.3796973,-98.531378,48,4,21,14,13,13,33,7,4,0,7,46
8780,TEPSA,866392066961297,TEPSA - 866392066961297,NEW HOLLAND AG,,0,18.9018,-97.6443608,0,2,44,46,82,10,37,54,33,39,27,32
8781,TEPSA,866392066980412,TEPSA - 866392066980412,NEW HOLLAND AG,,0,19.1813528,-97.6283251,0,1,0,2,2,25,56,74,69,75,51,16
8782,TEPSA,866392066980420,TEPSA - 866392066980420,NEW HOLLAND AG,,0,19.4077531,-97.8203846,1,78,51,83,72,99,88,116,82,88,25,46
8783,TEPSA,866392066981964,TEPSA - 866392066981964,NEW HOLLAND AG,,0,18.9579033,-98.4171695,1,0,0,10,0,1,2,7,0,5,3,2
8784,TEPSA,866392066981972,TEPSA - 866392066981972,NEW HOLLAND AG,,0,18.9538645,-97.7418801,76,69,22,47,54,55,82,79,47,41,49,47
8785,TEPSA,866392066982483,TEPSA - 866392066982483,NEW HOLLAND AG,,0,18.9119063,-98.3667603,45,31,10,16,44,10,3,23,5,5,9,25
8786,TEPSA,866392066983622,TEPSA - 866392066983622,NEW HOLLAND AG,,0,18.8514931,-97.7789821,0,6,0,3,2,18,30,16,19,44,4,10
8787,TEPSA,866392066988530,TEPSA - 866392066988530,NEW HOLLAND AG,,0,19.1481823,-97.9332731,83,52,83,117,121,10,23,29,8,9,17,14
8788,TEPSA,866392067002620,TEPSA - 866392067002620,NEW HOLLAND AG,,0,18.308794,-95.9528788,78,97,87,78,20,72,36,61,16,4,34,13
8789,TEPSA,866392067006050,TEPSA - 866392067006050,NEW HOLLAND AG,,0,18.8437735,-97.7891648,123,87,68,126,55,21,44,18,26,0,0,0
8790,TEPSA,866392067006894,TEPSA - 866392067006894,NEW HOLLAND AG,,0,19.1300891,-97.9320123,189,84,103,143,136,0,76,32,0,7,36,15
8791,TEPSA,866392067006993,TEPSA - 866392067006993,NEW HOLLAND AG,,0,18.1126575,-95.1132508,102,119,57,72,125,78,24,76,115,21,116,96
8792,TEPSA,866392068717077,TEPSA - 866392068717077,NEW HOLLAND AG,,0,18.8851533,-97.608562,12,19,6,2,6,3,12,5,15,10,2,6
8793,TEPSA,866392068719552,TEPSA - 866392068719552,NEW HOLLAND AG,,0,18.7203945,-97.292263,42,14,11,47,45,59,49,47,10,25,12,15
8794,TEPSA,866392068739139,TEPSA - 866392068739139,NEW HOLLAND AG,,0,18.8699285,-97.5507368,3,6,23,30,52,75,62,23,29,43,40,28
8795,TEPSA,866392068744063,TEPSA - 866392068744063,NEW HOLLAND AG,,0,19.00708,-97.7977293,0,1,35,47,36,15,40,21,10,28,30,12
8796,TEPSA,866392068787609,TEPSA - 866392068787609,NEW HOLLAND AG,,0,19.3083778,-97.753453,3,161,165,156,195,152,214,184,110,175,103,113
8797,TEPSA,866392068800444,TEPSA - 866392068800444,NEW HOLLAND AG,,0,18.881477,-97.7812813,27,7,5,18,0,1,29,7,5,2,6,4
8798,TEPSA,866392068800899,TEPSA - 866392068800899,NEW HOLLAND AG,,0,19.455999,-97.5775421,19,53,33,74,45,31,22,39,37,33,36,21
8799,TEPSA,866392068800956,TEPSA - 866392068800956,NEW HOLLAND AG,,0,18.9715158,-97.7436713,0,0,0,1,1,0,0,0,0,0,1,6
8800,TEPSA,866392068801301,TEPSA - 866392068801301,NEW HOLLAND AG,,0,18.0911755,-95.831921,13,1,0,1,6,11,11,8,24,2,2,6
8801,TEPSA,866392068815384,TEPSA - 866392068815384,NEW HOLLAND AG,,0,20.6355935,-100.432165,0,0,0,0,0,0,0,0,0,0,0,0
8802,TEPSA,866392068833395,TEPSA - 866392068833395,NEW HOLLAND AG,,0,20.3197345,-98.6643296,0,80,92,98,110,76,85,56,69,66,55,48
8803,TEPSA,866392068835044,TEPSA - 866392068835044,NEW HOLLAND AG,,0,19.7202285,-97.4513105,105,300,280,85,22,52,72,64,59,73,98,80
8804,TEPSA,866392068866353,TEPSA - 866392068866353,NEW HOLLAND AG,,0,18.8036281,-98.5038956,40,75,92,62,131,155,47,1,0,11,18,52
8805,TEPSA,866392068895394,TEPSA - 866392068895394,NEW HOLLAND AG,,0,19.2946293,-98.3034573,133,88,69,110,159,125,81,63,28,56,54,38
8806,TEPSA,866392068898653,TEPSA - 866392068898653,NEW HOLLAND AG,,0,19.0434973,-98.3898476,0,1,0,0,0,0,2,0,0,1,0,1
8807,TEPSA,866392068924319,TEPSA - 866392068924319,NEW HOLLAND AG,,0,19.3373656,-97.3920513,15,39,26,92,81,60,46,85,47,80,44,54
8808,TEPSA,866392068953110,TEPSA - 866392068953110,NEW HOLLAND AG,,0,18.7515351,-97.6470028,56,62,43,2,25,6,4,9,2,17,22,50
8809,TEPSA,866392068980519,TEPSA - 866392068980519,NEW HOLLAND AG,,0,18.914702,-97.4856416,2,13,10,15,19,25,11,7,15,7,22,19
8810,TEPSA,866392069002321,TEPSA - 866392069002321,NEW HOLLAND AG,,0,18.2247833,-95.6874053,0,96,154,104,118,0,0,3,0,3,42,52
8811,TEPSA,866392069008823,TEPSA - 866392069008823,NEW HOLLAND AG,,0,18.8677826,-97.7823371,73,46,78,119,49,14,51,22,23,16,35,19
8812,TEPSA,866392069017527,TEPSA - 866392069017527,NEW HOLLAND AG,,0,18.872306,-97.7711215,50,23,5,17,23,4,11,9,2,6,5,12
8813,TEPSA,866392069018384,TEPSA - 866392069018384,NEW HOLLAND AG,,0,18.8816105,-97.7807401,35,30,55,38,36,10,42,23,24,10,4,30
8814,TEPSA,866392069071599,TEPSA - 866392069071599,NEW HOLLAND AG,,0,17.8895396,-95.3504106,18,13,9,31,12,1,29,22,17,20,11,23
8815,TEPSA,866392069172629,TEPSA - 866392069172629,NEW HOLLAND AG,,0,19.3877975,-97.6204698,6,4,0,9,4,21,11,4,6,0,0,0
8816,TEPSA,356052107286263,TEPSA - H000384M,NEW HOLLAND AG,,0,18.880353,-98.0529648,6,67,57,85,81,143,130,11,1,1,0,4
8817,TEPSA,353738102835830,TEPSA - H000385M,NEW HOLLAND AG,,0,19.069094,-97.8524225,0,10,0,43,48,7,0,0,0,0,0,5
8818,TEPSA,353738102865456,TEPSA - H000386M,NEW HOLLAND AG,,0,19.5144948,-98.2556963,48,22,2,17,17,39,31,10,3,10,19,34
8819,TEPSA,353738103081244,TEPSA - H000387M,NEW HOLLAND AG,,0,19.0445866,-98.381387,30,34,13,23,18,41,35,54,41,45,40,3
8820,TEPSA,353738103046858,TEPSA - H000389M,NEW HOLLAND AG,,0,18.6440588,-97.7581566,78,165,200,143,126,80,55,46,20,39,7,32
8821,TEPSA,353738101251633,TEPSA - H101197M,NEW HOLLAND AG,,0,18.860048,-98.448528,1,63,20,27,6,64,53,11,2,11,12,96
8822,TEPSA,353738101225108,TEPSA - H101203M,NEW HOLLAND AG,,Juan RodrÃ­guez Clara,18.0330445,-95.4022376,81,50,0,52,19,60,109,62,109,82,13,48
8823,TEPSA,353738101248464,TEPSA - H101207M,NEW HOLLAND AG,,Juan RodrÃ­guez Clara,18.0006285,-95.3994223,47,40,84,91,15,84,66,106,80,102,85,23
8824,TEPSA,353738101239265,TEPSA - H101208M,NEW HOLLAND AG,,Juan RodrÃ­guez Clara,18.0005596,-95.3994105,0,0,42,82,36,53,136,120,89,66,105,7
8825,TEPSA,353738103040802,TEPSA - H101221M,NEW HOLLAND AG,,0,17.533121,-98.6019045,0,0,0,4,5,2,7,15,4,0,0,0
8826,TEPSA,353738102942925,TEPSA - H101228M,NEW HOLLAND AG,,0,18.4409948,-95.1775403,0,1,1,42,168,106,72,16,42,27,4,0
8827,TEPSA,353738103049357,TEPSA - H101231M,NEW HOLLAND AG,,0,18.7037956,-97.6801056,41,16,83,24,35,14,26,4,4,6,9,7
8828,TEPSA,865640063410788,TEPSA - H101236M,NEW HOLLAND AG,,0,19.561689,-97.1474716,24,34,44,40,40,48,28,33,46,60,64,41
8829,TEPSA,866392061512145,TEPSA - H101253M,NEW HOLLAND AG,,0,19.4238728,-98.1948048,4,45,11,6,47,15,4,18,0,2,28,2
8830,TEPSA,866392061597617,TEPSA - H101256M,NEW HOLLAND AG,,0,17.9885803,-95.25801,53,33,26,5,23,68,86,26,39,29,105,121
8831,TEPSA,866392061456566,TEPSA - H101265M,NEW HOLLAND AG,,0,18.9964138,-99.4045335,3,2,1,5,4,3,13,3,16,4,1,0
8832,TEPSA,353738102824123,TEPSA - HFJ182558,CASE IH,,0,19.3792155,-97.314006,55,74,68,55,67,62,71,64,53,34,15,41
8833,TEPSA,353738102953716,TEPSA - HFJ182704,CASE IH,,0,19.1417906,-97.7856705,5,19,2,52,37,60,12,13,4,4,14,2
8834,TEPSA,353738101278834,TEPSA - HFJ182761,CASE IH,,0,17.9900943,-99.5418515,35,8,3,6,3,63,169,16,5,1,0,0
8835,TEPSA,353738101237244,TEPSA - HFJ182776,CASE IH,,0,19.2779615,-98.2813161,5,27,23,12,47,42,18,1,4,5,5,80
8836,TEPSA,353738101223962,TEPSA - HFJ182777,CASE IH,,Atlixco,18.7887863,-98.4715836,62,6,0,0,0,0,0,0,0,0,7,0
8837,TEPSA,353738101293197,TEPSA - HFJ182805,CASE IH,,0,18.8411573,-97.7230211,24,17,18,3,22,3,0,5,5,27,8,0
8838,TEPSA,353738101228615,TEPSA - HFJ182843,CASE IH,,0,18.87621,-97.4724365,35,64,38,50,64,88,85,56,49,64,30,17
8839,TEPSA,353738101213419,TEPSA - HFJ182849,CASE IH,,Chignahuapan,19.6861665,-97.9747781,27,48,36,18,93,15,27,17,4,2,11,23
8840,TEPSA,353738101228854,TEPSA - HFJ182865,CASE IH,,0,19.7293598,-99.4941926,84,17,9,25,15,0,0,13,0,6,26,1
8841,TEPSA,353738101221669,TEPSA - HFJ182925,CASE IH,,Tecamachalco,18.8446803,-97.7611126,72,35,68,54,41,39,42,35,20,27,25,35
8842,TEPSA,353738101228458,TEPSA - HFJ182959,CASE IH,,Palmar de Bravo,18.838189,-97.4574443,30,95,81,102,140,84,126,83,35,80,106,59
8843,TEPSA,353738101277950,TEPSA - HFJ183081,CASE IH,,0,18.9449248,-97.8327375,1,9,5,6,12,0,16,23,5,1,0,17
8844,TEPSA,353738101220950,TEPSA - HFJ183083,CASE IH,,Jantetelco,18.5790583,-98.8196201,66,47,134,149,138,108,133,7,0,42,73,82
8845,TEPSA,353738103045934,TEPSA - HFJ183352,CASE IH,,0,19.2273861,-98.506029,29,25,29,50,48,39,43,38,45,16,30,49
8846,TEPSA,353738103047484,TEPSA - HFJ183392,CASE IH,,0,18.8548721,-97.7793376,44,13,40,60,33,12,60,46,28,45,5,36
8847,TEPSA,860092059739926,TEPSA - HFJ183486,CASE IH,,0,18.8025678,-97.5192846,0,0,0,0,0,0,0,0,0,0,0,0
8848,TEPSA,866392061532143,TEPSA - HFJ183958,CASE IH,,0,19.8155546,-99.0048811,62,83,100,121,96,140,119,43,32,39,31,102
8849,TEPSA,866392061597773,TEPSA - HFJ183978,CASE IH,,0,19.052134,-97.352192,0,27,0,0,1,1,2,0,0,17,10,14
8850,TEPSA,866392061543892,TEPSA - HFJ184024,CASE IH,,0,19.2482655,-97.4196106,0,2,54,18,23,17,54,6,5,0,0,0
8851,TEPSA,866392061553065,TEPSA - HFJ184203,CASE IH,,0,19.3657203,-97.6241628,3,11,10,21,69,54,41,59,0,4,12,9
8852,TEPSA,866392061708610,TEPSA - HFJ184207,CASE IH,,0,18.9983106,-97.4121508,0,5,1,3,3,0,0,0,2,63,103,61
